order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD390091,ID2074060881,2019-10-23,Bakers,"[('iAssist Line', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",14315.0,103.82,-37.8193406,145.0022538,25,10840.07,Spring,True,1.2097,i bought this inferno for my 7 year old and she loves it.,
ORD222346,ID0368376953,2019-10-22,Bakers,"[('Olivia x460', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",8360.0,81.02,-37.8029455,144.9816988,0,8441.02,Spring,False,1.4257,i liked thank you but don't have headphones 🤔 hi i bought universe note 8 but in box don't have headphones! i liked thank you but don't have headphones 🤔,True
ORD466918,ID0049489089,2019-08-27,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('iStream', 2)]",13610.0,63.43,-37.8208848,144.97660401198624,10,12312.43,Winter,False,0.7075,"i couldn't be more pleased. i've only had this a few days so my opinion could change but so far i couldn't be more pleased. battery life is great! camera is great! the phone was in good condition when i received it. no complaints, so far.",True
ORD135330,ID4326586205,2019-05-14,Nickolson,"[('iStream', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",13390.0,65.37,-37.8141649,144.9631526,0,13455.37,Autumn,False,0.7482,value for the price great quality but lackluster battery even with battery saver on at least for my power user habit's will recommend to have a power bank just in case,True
ORD363904,ID0660545559,2019-08-13,Bakers,"[('Universe Note', 1), ('Toshika 750', 2), ('pearTV', 1)]",18400.0,74.92,-37.8124114,144.9903432,25,13874.92,Winter,True,0.5071,perfect its amazing this phone,True
ORD136407,ID0581710140,2019-04-15,Thompson,"[('Thunder line', 2), ('iStream', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",23785.0,54.04,-37.8051063,144.9282488,5,22649.79,Autumn,False,1.8572,two stars does not support t-mobile plans,False
ORD029359,ID0305909619,2019-04-28,Bakers,"[('Alcon 10', 1), ('Thunder line', 2)]",13310.0,70.42,-37.802017,145.006551,5,12714.92,Autumn,False,1.3342,works great good price work great,True
ORD077311,ID0591400647,2019-11-30,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1)]",4680.0,99.99,-37.8197642,144.9616287,15,4077.99,Spring,True,0.7087,"verizon? i just purchased this phone and i'm hoping i love it as much as others do. i just have one worry. i can't tell by the reviews so im just asking to clarify. i have verizon, is this phone gonna work?",True
ORD116200,ID0589708357,2019-05-06,Thompson,"[('iAssist Line', 2), ('iStream', 1)]",4600.0,67.41,-37.8209432,144.9551861,5,4437.41,Autumn,False,1.1649,"amazing absolutely love this phone! it sleek, easy to use, and good color. i was originally considering getting a olivia universe of some sort but i would 100% recommend getting this over it. it has great picture quality as well!",True
ORD246570,ID2686224593,2019-11-21,Bakers,"[('pearTV', 1), ('Olivia x460', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",11415.0,73.11,-37.8113501,145.0009867,5,10917.36,Spring,False,0.5281,good i just bought this phone a few weeks ago and it is gorgeous. the screen just blew me away and the os is very fast and user friendly. this is the first time i try a windows phone and i have to say that it's been a wonderful experience.,True
ORD417345,ID1881118492,2019-07-09,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",28130.0,73.37,-37.800105,144.9625121,5,26796.87,Winter,False,1.9499,excellent product 100% functional,True
ORD461453,ID0577456441,2019-08-21,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1)]",22220.0,55.56,-37.8232709,144.9885267,15,18942.56,Winter,False,1.591,"does not work for all networks just received today,however i have to return.. does not work with t-mobile straight talk .. :(",False
ORD429505,ID1463547112,2019-05-24,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Universe Note', 2)]",13810.0,80.97,-37.8184561,145.005315,5,13200.47,Autumn,True,1.2935,very pleased!! that picture was taken from my bathroom window with a screen in front. still clear detail colors are vibrant! they said tuesday the 12th of nov my phone got here on the 8th of nov! totally excited!!! it working great at the moment camera is awesome,True
ORD465260,ID0248747000,2019-03-11,Bakers,"[('pearTV', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",9395.0,66.56,-37.8206832,144.993264,25,7112.81,Autumn,False,1.2009,"nice phone nice product, looks like new. battery life is not 100%, i would say around 60... but overall, i satisfied with the purchase",True
ORD140444,ID0214124364,2019-07-26,Bakers,"[('Alcon 10', 1), ('Olivia x460', 2), ('iStream', 2), ('Lucent 330S', 2)]",14160.0,70.61,-37.8094529,145.016066,10,12814.61,Winter,False,1.8333,best phone for it's value amazing phone works great,True
ORD298098,ID0471441541,2019-03-23,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320.0,52.39,-37.8040734,144.9677909,10,3040.39,Autumn,False,1.6239,"phone not unlocked the phone was not unlocked when it came... i was so disappointed because they said it was. i got it for my dad, and now he has to spend money to unlock it.",False
ORD292353,ID0408099017,2019-10-19,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Lucent 330S', 1), ('iStream', 2)]",10655.0,60.69,-37.8169838,144.977853,15,9117.44,Spring,False,0.7518,i would advise anyone not to buy any electronic stuff ... i would advise anyone not to buy any electronic stuff from digico i bought a toshika xperia xa1 from digico and one week after the touch on the phone spoil now i can't get my money back because i don't live in america,False
ORD076408,ID6167344601,2019-08-06,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",13720.0,78.15,-37.8101791,144.9698524,25,10368.15,Winter,True,0.9372,"awesome phone love this phone! have had 0 problems with it and absolutely love it. the finger print, iris scanner and facial recognition is better than i'd ever had.",True
ORD463902,ID0164086163,2019-12-24,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Olivia x460', 1)]",5905.0,73.12,-37.8155076,144.9548674,10,5387.62,Summer,False,0.7549,great! works just fine. idk what everyone else is complaining about!,True
ORD264469,ID0634784215,2019-06-30,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",4680.0,64.36,-37.8164305,144.9382911,0,4744.36,Winter,False,0.878,working well so far. have had just over a month. so far i do like everything about the phone.,True
ORD160120,ID1497170573,2019-05-25,Bakers,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090.0,53.95,-37.8236149,144.9902265,25,9871.45,Autumn,False,1.5769,"hot trash! this phone is horrible do not buy! save your money!!! i so wish i could get my money back, even my 8 year old doesn't want this hunk of crap.",False
ORD304592,ID1479905341,2019-12-28,Nickolson,"[('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 2)]",7050.0,77.5,-37.8204349,144.957499,15,6070.0,Summer,False,1.0794,"good deal...great phone! no complaints, it arrived in a very timely manner. the phone was in very good condition. overall very satisfied with this product and the company. will order from them in the future.",True
ORD413575,ID0591354261,2019-06-30,Nickolson,"[('Thunder line', 1), ('pearTV', 1), ('iStream', 1)]",8640.0,69.73,-37.8228089,144.9554073,25,6549.73,Winter,False,1.3292,good battery life good battery life,True
ORD428743,ID2948774567,2019-12-23,Nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",34660.0,76.77,-37.8083448,144.9715553,0,34736.77,Summer,False,1.1546,good phone good phone,True
ORD364775,ID1985549822,2019-09-16,Nickolson,"[('pearTV', 2), ('iStream', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",18140.0,80.53,-37.806913,144.9657827,15,15499.53,Spring,False,1.342,five stars bought it for my daughter - she loves it.,True
ORD411806,ID0723965013,2019-01-05,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910.0,74.89,-37.8040822,145.0052811,15,4248.39,Summer,False,1.102,five stars very nice smartphone!!! the photos are wonderful! fotos muito boas e aparelho fenomenal!,True
ORD295185,ID0579512268,2019-06-11,Thompson,"[('iStream', 2), ('iAssist Line', 1), ('Toshika 750', 1)]",6845.0,73.92,-37.8140574,144.9481379,5,6576.67,Winter,True,0.1805,"great! got this phone last week and really like it, although they unboxed it now i'm waiting for wp version 7.8",True
ORD038537,ID1833875775,2019-01-20,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",7770.0,97.4,-37.8052677,144.9370948,10,7090.4,Summer,True,1.2038,"amazing! i love it! the camera slider is incredible. the full screen is amazing, nice to play and watch. the battery is very nice too.",True
ORD057402,ID0663120884,2019-05-13,Thompson,"[('Lucent 330S', 1), ('pearTV', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",23715.0,70.57,-37.8001129,144.9553604,5,22599.82,Autumn,False,1.5769,i am pleased with the purchase i am pleased with the purchase. good job.,True
ORD475852,ID5002595022,2019-10-26,Thompson,"[('pearTV', 1), ('Alcon 10', 2)]",24210.0,82.01,-37.8126496,144.9527667,10,21871.01,Spring,True,0.5011,one star this phone has gotten from bad to worse. bourght in february 2016,False
ORD096854,ID0579401863,2019-05-28,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",15730.0,76.68,-37.8189476,144.972777,25,11874.18,Autumn,True,0.2864,convenient and fun.,True
ORD174660,ID6207067487,2019-03-10,Nickolson,"[('Toshika 750', 1), ('pearTV', 1), ('Universe Note', 1)]",14080.0,69.4,-37.8027124,144.9651559,10,12741.4,Autumn,False,1.8078,"came in mint condition maybe one scratch on it, but it’s refurbished so what do you expect, 110% worth the money. would highly recommend you buy i only wish it came in original packaging. came at 95% battery health.",True
ORD210114,ID0247298483,2019-11-18,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685.0,110.99,-37.7991259,144.9602851,15,3243.24,Spring,True,1.904,four stars it was a gift but i get good reports!,True
ORD458364,ID6167359485,2019-04-22,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350.0,65.48,-37.812877,144.9740492,0,22415.48,Autumn,True,0.7494,"do not purchase this phone!!! i don't care what the reviews say, do not purchase this phone!!! they are defective and xp knows yet still have not pulled them from the market. the charging port gives out like after a few months (or even sooner) of using it, rendering the phone useless.",False
ORD471971,ID2776664749,2019-08-23,Nickolson,"[('iAssist Line', 1), ('iStream', 2), ('Toshika 750', 2)]",11165.0,68.61,-37.8240561,144.9557082,0,11233.61,Winter,False,1.3606,good trash lcd but cost-effective product,True
ORD466630,ID0283334267,2019-08-13,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('Alcon 10', 2)]",22210.0,79.23,-37.8026398,144.956068,25,16736.73,Winter,True,1.3689,"awesome overall, battery life is insane. great phone",True
ORD056563,ID0581713855,2019-11-14,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455.0,85.39,-37.8050314,144.9279056,0,3540.39,Spring,False,1.8879,five stars excellent product with amazing quality. worked right out of the package.,True
ORD198212,ID0332127537,2019-06-10,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 2), ('pearTV', 2)]",15705.0,61.91,-37.8022213,144.9899001,25,11840.66,Winter,True,0.9843,"one star it wasn't what i bought , it ended up being swifters.",False
ORD184579,ID6167417928,2019-11-14,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085.0,103.69,-37.8155614,144.9581634,10,2880.19,Spring,True,1.0273,xp is the best it's an ok phone,True
ORD302019,ID6207152062,2019-12-22,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 1)]",2610.0,99.88,-37.8078487,144.9743784,25,2057.38,Summer,True,1.2693,"good phone good windows phone. pictures come out great. only con i have come across so far, it continuously hooks onto data in the background. if you have limited data access, you might want to be careful. having wi-fi around is great. overall, good buy for the money.",True
ORD436953,ID3222703104,2019-01-21,Thompson,"[('Toshika 750', 1), ('Universe Note', 2)]",11220.0,78.92,-37.8008765,144.9541201,25,8493.92,Summer,False,1.4522,i really love this product because it lets me read books and surf the net,True
ORD291618,ID6167489415,2019-01-01,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760.0,94.9,-37.8107373,144.9560504,0,10854.9,Summer,True,0.8187,not the most powerful tablet but is flawless when utilizing the digico programs,True
ORD229269,ID0582156569,2019-12-31,Thompson,"[('Alcon 10', 1), ('pearTV', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",21805.0,97.96,-37.7882653,144.9292018,25,16451.71,Summer,False,3.1388,great product. great product came as described. phone works great. looks brand new. came on time as promised.,True
ORD439862,ID0302567006,2019-06-03,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Candle Inferno', 2), ('iStream', 1)]",21370.0,81.58,-37.7991553,144.9806399,25,16109.08,Winter,True,1.7617,"good this was product a great and it was offered at a very reasonable price, for a phone of that stature.",True
ORD137749,ID0767723734,2019-08-05,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",21880.0,82.24,-37.804981,144.9723384,10,19774.24,Winter,True,1.5352,screen is a little smaller than what was in the description value for my money. camera is great,True
ORD433678,ID0176736472,2019-09-04,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 1), ('pearTV', 2)]",16070.0,97.81,-37.8141197,144.9681146,0,16167.81,Spring,True,0.5139,amazing!,True
ORD291661,ID2133726646,2019-11-26,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630.0,73.16,-37.8119424,144.9456933,15,4858.66,Spring,False,0.1458,"good tablet and a great price. i use it for reading, istream and email.",True
ORD177656,ID0030385747,2019-07-10,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2), ('Toshika 750', 1), ('pearTV', 2)]",23840.0,51.55,-37.8202619,144.9895993,10,21507.55,Winter,False,1.2455,defective motherboard and camera hardware the quality of phones are very poor. the camera and the motherboard malfunctioned 9 months after purchase with expensive repairs and replacements. did not expect this from a company like olivia. will never buy any olivia phone in future and would also recommend everyone to do the same.,False
ORD168158,ID3640164979,2019-01-21,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Thunder line', 1)]",7730.0,86.89,-37.8038188,144.9643945,5,7430.39,Summer,True,1.7062,don’t forget to buy the additional warranty. you’ll need it. do not buy this phone without the additional warranty. you will need it.,False
ORD268672,ID0287629361,2019-06-21,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",6765.0,66.58,-37.8039972,144.9500263,5,6493.33,Winter,False,1.0002,gran compra funciona perfecto,True
ORD260337,ID2190566775,2019-02-19,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220.0,91.75,-37.817132,144.96452,0,5311.75,Summer,True,0.4714,perfect so far best phone i've owned,True
ORD166132,ID0664372298,2019-07-14,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('iStream', 2), ('Olivia x460', 2)]",10650.0,60.48,-37.8208689,144.9671895,25,8047.98,Winter,True,0.3274,scam terrible,False
ORD151900,ID0576873448,2019-02-10,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Olivia x460', 1)]",28250.0,100.04,-37.824252,144.9900371,25,21287.54,Summer,True,1.6514,"my favorite smart phone my favorite smart phone. a little slow, and the microphones are crap, but works great for use in austere and rough environments. never came cles to cracking the screen, and i have dropped it in water several times without any real issues.",True
ORD348417,ID2189161536,2019-04-12,Nickolson,"[('pearTV', 2), ('Candle Inferno', 2)]",13480.0,79.79,-37.8176132,144.9591096,0,13559.79,Autumn,True,0.9247,five stars great product at a great price.,
ORD267476,ID4716795474,2019-09-10,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660.0,76.92,-37.8187574,144.953426,5,1653.92,Spring,False,0.8782,great value great used phone,True
ORD123621,ID0710001172,2019-06-18,Thompson,"[('pearTV', 1), ('Olivia x460', 2)]",8760.0,78.59,-37.8140479,144.9359943,0,8838.59,Winter,True,0.9859,beautiful phones! was pleasantly surprised at how nice of quality these phones were when they got to me. they look brand new!,
ORD118853,ID4260094037,2019-08-12,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Alcon 10', 2)]",23810.0,77.59,-37.822615,144.9581003,0,23887.59,Winter,True,1.1019,"s7 edge good device, even used!",True
ORD345157,ID1224821946,2019-12-21,Thompson,"[('pearTV', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",17405.0,91.17,-37.8130127,144.9389462,5,16625.92,Summer,True,0.7153,my daughter loves the phone. this is a nice phone. it works very well. it is well worth the money. i would tell any one who thinking about buying this phone buy it.,True
ORD038111,ID3085953524,2019-08-31,Bakers,"[('iAssist Line', 2), ('pearTV', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",18725.0,69.82,-37.8236459,144.9878827,25,14113.57,Winter,False,1.6512,it's a good phone it's really a good budget phone and it works with t-mobile,True
ORD298322,ID4120677317,2019-08-08,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 2), ('pearTV', 2)]",18480.0,78.01,-37.809982,144.9645405,25,13938.01,Winter,True,1.0552,love it love it does the job and the battery last a long time between charges. still learning all its ability keeps me busy.,True
ORD032506,ID0628177290,2019-06-28,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",18630.0,61.78,-37.8113593,144.9474612,5,17760.28,Winter,False,0.1503,"photo quality is amazing. the phone is fast and good looking photo quality is amazing. the phone is fast and good looking. my last phone is alcon 6s, takes me some time to get used to the android system. so far so good, cons. the uber app seems to have compatibility issues.",True
ORD173895,ID0332794366,2019-05-11,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1), ('iStream', 2)]",10475.0,79.9,-37.8086792,145.0067071,5,10031.15,Autumn,True,1.0198,"great! got mine from chubbie seller, can't believe how great the phone looks and works! i was a bit nervous getting refurb but such a good option!",True
ORD148076,ID0547586455,2019-03-31,Bakers,"[('iStream', 2), ('Alcon 10', 2)]",18200.0,66.4,-37.8133986,144.9841776,25,13716.4,Autumn,True,1.0433,"not as expected doesn't catch network well, call quality is very low, touch screen is not sensitive.",False
ORD349328,ID0441587008,2019-01-02,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Toshika 750', 1), ('pearTV', 2)]",21620.0,93.6,-37.8136923,144.9387978,5,20632.6,Summer,True,0.7362,best choice for the money and quality this phone has the best camera ever. i live close to rocky mountain national park and use this phone instead of my expensive nikon camera to take pictures of the wildlife and beautiful scenery.,True
ORD226165,ID6167489442,2019-07-27,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750.0,77.8,-37.8130823,144.959658,0,4827.8,Winter,True,1.0646,best buy! kickass phone!! works as well as the new alconx my company provides for work. i actually like this one better..android!,True
ORD438009,ID0031477169,2019-09-05,Bakers,"[('Universe Note', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",22580.0,93.48,-37.7989598,144.9842738,25,17028.48,Spring,True,1.5615,phone doesn't work got this phone. not clean reported lost or stolen. have no phone😖,False
ORD383612,ID4655129061,2019-06-30,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",12045.0,62.6,-37.8094365,144.9473781,5,11505.35,Winter,False,0.3613,"great phone. great performance, highly recommend.",True
ORD290987,ID0844460328,2019-05-14,Thompson,"[('iStream', 1), ('Lucent 330S', 2)]",2610.0,78.63,-37.8196958,144.9468973,5,2558.13,Autumn,True,0.7819,amazing video quality easy to maneuver wonderful screen size easy set up,True
ORD011757,ID1030460066,2019-08-09,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",8070.0,78.19,-37.8139838,144.9604896,0,8148.19,Winter,True,0.9479,"five stars i love the olivia ,my old one im using is at least 5 years old",True
ORD432726,ID4326586183,2019-12-03,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360.0,77.22,-37.8082091,144.9604111,25,15347.22,Summer,False,1.2743,xiaomi proooo testing a very good phone,True
ORD354259,ID5002595128,2019-06-27,Thompson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000.0,75.04,-37.8119843,144.9533495,0,13075.04,Winter,True,0.5576,five stars it's pretty,True
ORD496151,ID0580000127,2019-12-23,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('iStream', 2), ('Alcon 10', 1)]",14925.0,82.74,-37.8051492,144.9294548,0,15007.74,Summer,False,1.761,"i originally but the s4 in 2013 and love it. so happy to have found a replacement ... i just received this yesterday, i originally but the s4 in 2013 and love it. so happy to have found a replacement for mine that originally died. it's a great smartphone, easy to use and does everything i need.",True
ORD406162,ID3208518281,2019-06-26,Nickolson,"[('iStream', 1), ('Toshika 750', 2), ('Alcon 10', 1), ('Thunder line', 2)]",22100.0,81.18,-37.8035651,144.9672031,0,22181.18,Winter,True,1.6858,love love love this phone!,True
ORD366304,ID0664378915,2019-10-08,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350.0,75.3,-37.8200677,144.9660228,15,19072.8,Spring,False,0.3509,"great phone easy to setup on t-mobile, works well, great battery life. very small footprint, works really well. i love this phone.",True
ORD285564,ID0576824418,2019-11-19,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090.0,78.7,-37.81709643872242,144.9809341,0,13168.7,Spring,False,1.0095,"easy to use, work's perfect with the usa network carrier iam using,as well iam using my indian sim and it works well till date,just a issue of battery its draining bit quicker than my previous mobile, so that's the reason i am giving 4 star",True
ORD014531,ID0579502235,2019-08-11,Thompson,"[('Thunder line', 2), ('Candle Inferno', 1), ('iStream', 2), ('iAssist Line', 2)]",9540.0,61.82,-37.8148461,144.9506248,0,9601.82,Winter,False,0.3953,i'm in love... i love this phone!,True
ORD048679,ID0575524447,2019-07-27,Nickolson,"[('iStream', 1), ('Toshika 750', 2)]",8790.0,67.67,-37.8213116,144.9832925,5,8418.17,Winter,False,1.2442,good,True
ORD311238,ID3146813281,2019-10-30,Nickolson,"[('iStream', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",5850.0,104.05,-37.8108601,144.9760968,25,4491.55,Spring,True,1.0357,good phone everything we wanted.,True
ORD314183,ID0581750598,2019-07-05,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('iStream', 1)]",2235.0,70.28,-37.8042012,144.9279658,10,2081.78,Winter,False,1.9267,five stars great phone!,True
ORD075098,ID3222652699,2019-11-30,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980.0,85.16,-37.8023534,144.9305568,10,15367.16,Spring,False,1.8517,"no difference between this and a brand-new version totally love it. in fact, it's hard to disagree that it ain't brand new. it was indeed a good bargain.",True
ORD123633,ID0575388261,2019-10-11,Nickolson,"[('Lucent 330S', 2), ('iStream', 1)]",2610.0,80.97,-37.8198783,144.9849796,15,2299.47,Spring,False,1.3642,awesome awesome phone,True
ORD122143,ID0777788328,2019-04-07,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('iStream', 2), ('Thunder line', 2)]",12785.0,66.46,-37.806898,144.9541113,15,10933.71,Autumn,False,0.8927,toshika xperia xa1 ultra like product really nice and body is clean. response is good overall great phone so far.,True
ORD046097,ID1449295035,2019-09-13,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Thunder line', 1)]",9090.0,77.09,-37.8157826,144.9791621,25,6894.59,Spring,False,0.9013,"this was an add on for my thunder system, the refurbished product works like new!",True
ORD396365,ID0267314863,2019-12-23,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175.0,66.8,-37.8282162,144.9839717,0,11241.8,Summer,False,1.6598,"can i another phone and not alfa the phone don't not work properly ,if i'm on the phone with someone, and someone else call they on the line too,it really inappropriate",False
ORD182419,ID0595857779,2019-12-30,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('iAssist Line', 2)]",15710.0,74.14,-37.8088627,144.971177,15,13427.64,Summer,False,1.0928,cannot use playstore download app received my phone last week. everything is good. but the only problem is i cannot use playstore to download any apps. the downloading is pending forever. any solution?,True
ORD027479,ID0493051199,2019-06-19,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1), ('iStream', 1)]",9960.0,63.76,-37.8076947,144.9897434,5,9525.76,Winter,False,0.5465,perfect starter phone fantastic phone for y 11 yr old. just enough bells and whistles for him to love and nearly indestructible.,True
ORD489236,ID0774545657,2019-03-22,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('iStream', 1), ('pearTV', 1)]",15960.0,66.96,-37.8059833,144.9580873,0,16026.96,Autumn,False,1.2221,no instructions all i have to say is thank god i am replacing a 900 because this came with no instruction manual! i just received today so i can't write more of a review at this time,True
ORD229694,ID1479897586,2019-03-05,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('pearTV', 2)]",24030.0,80.26,-37.8201466,144.9582521,0,24110.26,Autumn,True,1.0085,"works on gsm usa i have this phone it works on metropcs, tmobile att and works just fine, it's a really good phone for the price.",True
ORD179600,ID4315295098,2019-09-14,Bakers,"[('Candle Inferno', 2), ('pearTV', 1)]",7170.0,102.36,-37.8172529,144.9907953,25,5479.86,Spring,True,0.8971,bixby is bloatware! good phone. the only minus is bixby bloatware.,True
ORD336609,ID0283334330,2019-10-01,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('iStream', 1), ('Alcon 10', 1)]",15880.0,105.94,-37.8002551,144.9509615,5,15191.94,Spring,True,1.4241,"i received the thunder as a gift. i needed another bluetooth or something to play music easily accessible, and found this smart speaker. can’t wait to see what else it can do.",True
ORD015032,ID1132014900,2019-08-21,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('Universe Note', 2)]",23880.0,74.54,-37.8151717,144.9450809,25,17984.54,Winter,True,0.3285,four stars great performance,True
ORD232631,ID0845692578,2019-07-18,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",9985.0,61.9,-37.8199451,144.9686021,10,9048.4,Winter,False,0.1719,"best finger print reader ever, olivia pay +!! the fingerprint reader is the best, other universe 10's have ultrasonic readers that are finicky at best and slow and unresponsive at times. the main purpose of buying this was for the finger print reader and olivia pay that i love.",True
ORD075939,ID1131986160,2019-04-09,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('iStream', 1), ('Thunder line', 1)]",12505.0,76.08,-37.8152208,144.9450228,10,11330.58,Autumn,True,0.3359,great form factor does work as advertised,True
ORD403951,ID0370750441,2019-12-06,Bakers,"[('Alcon 10', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",14630.0,77.56,-37.8147213,144.9903858,10,13244.56,Summer,True,0.677,"a nearly non-functional piece of junk. memory management is terrible on this phone. it constantly seizes up due to notifications, etc. locks up for randon amounts of time when you go to start an application. battery life is awful just letting the phone idle. a real pos with the exception that the hardware/chassis seems well constructed.",False
ORD413362,ID0294622368,2019-08-27,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",26020.0,72.53,-37.8186583,144.9670254,15,22189.53,Winter,True,0.2222,good product use phone for personal use.,True
ORD109486,ID0443310353,2019-05-07,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685.0,67.05,-37.801873,144.9801786,0,4752.05,Autumn,False,1.6033,five stars great phone for a replacement and is in great shape.,True
ORD085042,ID1458422301,2019-04-20,Bakers,"[('Thunder line', 1), ('Alcon 10', 1)]",11130.0,80.75,-37.8177713,145.0071218,5,10654.25,Autumn,True,1.3574,"love it best all around cheap but good all the way, best value",True
ORD392649,ID0579988733,2019-05-11,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Toshika 750', 2), ('iStream', 2)]",18320.0,51.34,-37.8078691,144.9419796,25,13791.34,Autumn,False,0.6966,one star i got light blub instead of a phone am very upset,False
ORD339751,ID3204395234,2019-04-30,Thompson,"[('iStream', 1), ('Lucent 330S', 2)]",2610.0,79.31,-37.807145,144.9487854,5,2558.81,Autumn,True,0.6336,we purchased this for my wife's mother. she likes to play games on it and do some reading.,True
